gender,height,weight,age,color,occupation,race,hair,titan,loveHistoria,eyes,loyalty,humor,fighting,intelligence,willpower,execution,passion,coordination,rationality,isReiner
2,189,53,26,1,2,1,3,1,1,3,1,7,10,5,9,6,3,7,6,0
2,182,125,30,3,3,3,1,2,1,3,1,9,4,7,4,0,10,3,0,0
1,153,73,14,3,1,1,3,2,1,2,6,10,9,8,9,9,1,9,7,0
2,138,67,51,1,3,3,2,1,2,2,0,3,2,3,7,8,1,0,8,0
1,156,68,43,3,1,3,3,1,1,1,3,5,1,2,6,3,7,7,10,0
1,187,89,21,3,3,3,2,1,1,2,4,0,3,10,4,2,5,3,0,0
2,154,126,21,3,3,1,2,1,1,1,2,6,2,1,5,5,10,10,9,0
2,140,55,48,2,3,2,3,1,1,3,7,5,1,5,7,9,4,0,3,0
2,161,73,36,3,1,1,2,2,1,3,1,9,0,8,8,9,1,5,6,0
2,143,67,37,1,1,1,3,2,2,3,5,2,10,6,9,9,4,9,3,0
1,188,44,42,2,1,2,3,2,1,1,8,3,3,2,1,8,0,1,0,0
2,158,109,32,1,2,2,2,1,2,2,9,5,4,10,9,9,6,1,5,0
1,161,104,44,2,3,3,3,2,2,3,9,0,10,0,1,4,7,4,8,0
1,163,73,49,1,2,3,3,1,2,3,10,4,4,7,5,2,7,2,5,0
1,180,124,18,1,2,3,3,2,1,2,7,9,5,8,8,6,2,6,6,0
1,136,45,46,1,3,3,3,2,1,3,1,6,7,8,7,4,9,5,8,0
2,153,106,30,1,1,3,2,2,2,3,9,7,5,1,6,2,9,10,8,0
1,181,48,45,3,2,3,3,2,2,1,9,10,5,4,9,4,0,8,9,0
1,136,104,53,3,2,3,3,2,2,1,10,9,1,0,1,6,8,9,9,0
2,177,48,15,1,1,3,2,2,1,3,2,9,4,6,0,3,4,8,7,0
1,154,119,35,2,2,2,1,1,2,1,6,0,5,9,3,7,8,4,5,0
1,182,59,46,1,3,1,3,1,1,2,1,0,1,0,8,6,7,5,1,0
1,138,43,45,2,2,2,1,2,1,1,5,10,5,10,5,5,8,9,6,0
1,153,106,42,2,1,3,2,2,1,2,7,0,8,1,4,5,5,4,5,0
1,178,122,21,1,1,3,2,1,1,3,3,9,9,3,10,7,4,2,4,1
2,153,43,53,1,2,2,2,1,1,1,3,1,0,2,5,1,1,8,1,0
1,163,49,50,1,2,2,2,2,1,1,8,2,5,10,2,9,0,8,3,0
1,193,48,58,2,3,2,1,1,2,3,4,6,0,1,5,8,7,2,6,0
2,142,59,31,1,1,3,2,2,1,3,9,7,8,1,10,8,6,10,1,0
1,160,82,58,2,3,2,1,1,2,3,10,2,5,3,3,7,4,2,9,0
1,164,78,53,1,3,1,2,2,1,3,8,0,4,7,10,5,4,4,3,0
1,170,66,23,3,2,1,1,1,1,2,10,4,8,1,3,4,0,9,6,0
2,197,102,46,2,3,2,1,2,1,3,10,1,1,4,3,4,6,0,0,0
2,182,99,14,1,3,3,1,1,1,1,5,9,9,4,2,8,4,3,7,0
1,184,79,32,3,1,2,3,1,1,1,2,10,5,1,10,2,2,7,8,0
1,195,84,12,3,2,1,1,1,1,1,4,5,8,1,6,2,8,3,1,0
1,199,102,54,2,3,3,2,2,1,3,8,5,8,8,2,7,2,9,5,0
1,164,119,11,3,3,3,2,2,2,1,3,8,8,10,1,6,7,8,7,0
2,191,111,21,1,3,1,2,2,1,2,2,2,2,8,3,1,1,3,2,0
2,140,128,32,3,1,1,3,1,1,3,0,10,7,6,4,6,9,7,8,0
1,172,96,39,1,2,2,3,2,2,3,7,1,10,5,6,7,4,9,1,0
2,173,69,23,1,2,2,1,1,1,2,1,2,7,7,7,10,4,0,9,0
2,197,104,57,3,3,2,3,2,1,1,8,9,8,1,4,2,10,4,4,0
2,167,57,59,1,3,1,2,1,2,2,4,4,1,6,8,9,9,1,1,0
2,197,124,46,2,2,3,1,1,2,1,0,6,8,5,8,10,8,3,1,0
1,167,81,42,2,2,2,3,2,1,1,10,10,1,7,7,6,1,0,5,0
1,147,109,21,2,1,3,2,1,2,3,7,4,7,4,10,6,5,9,3,1
2,139,69,54,2,2,3,3,2,1,2,7,8,3,2,6,0,7,3,3,0
2,180,51,34,2,2,1,2,2,1,2,3,8,7,5,3,4,7,1,0,0
1,182,111,20,2,1,2,1,1,2,1,5,2,5,4,0,1,2,7,1,0
2,139,121,24,2,3,1,3,1,1,2,9,5,7,2,7,6,3,9,5,0
2,182,72,19,1,2,3,3,1,2,3,5,5,4,9,10,6,1,3,0,0
2,150,44,32,1,3,1,2,1,1,3,8,3,1,2,0,5,0,2,4,0
1,149,80,10,3,3,1,2,2,2,2,6,9,0,8,9,0,1,3,9,0
2,189,106,43,3,3,2,3,2,2,2,7,9,5,1,7,0,6,6,5,0
2,167,98,25,1,1,1,2,1,1,2,1,10,5,10,5,2,8,8,4,0
1,156,65,45,1,2,2,3,2,2,3,1,0,9,10,4,0,10,5,3,0
1,153,106,25,2,1,2,2,2,1,2,4,4,2,6,3,7,1,2,3,0
2,169,59,43,1,1,2,1,2,1,1,2,4,4,10,10,6,6,7,8,0
2,172,47,14,2,2,3,3,2,2,3,7,2,4,10,8,4,4,6,5,0
1,195,117,10,2,3,3,1,1,2,3,8,2,1,2,9,8,9,6,7,0
1,180,58,54,2,1,1,2,1,2,2,7,0,4,7,9,8,4,0,3,0
1,193,114,42,1,1,1,2,2,1,2,10,7,10,4,8,4,0,9,9,0
1,141,106,57,3,2,2,2,2,2,2,8,0,2,10,3,3,10,9,0,0
2,180,126,44,1,1,2,1,1,1,3,0,6,10,8,0,4,3,0,4,0
2,162,73,18,3,1,1,3,2,2,2,1,7,6,5,8,3,3,8,0,0
1,156,59,47,2,3,1,1,2,1,1,0,4,9,3,5,10,7,8,4,0
1,142,53,47,2,1,1,2,1,2,3,0,2,4,0,7,1,7,2,7,0
2,169,92,11,1,2,3,3,1,1,2,8,4,0,10,7,9,3,5,5,0
1,167,120,42,1,3,3,3,1,2,3,0,1,0,5,3,6,2,8,10,0
1,160,105,31,1,2,3,2,1,2,3,6,4,7,6,2,2,1,10,8,0
1,179,117,59,2,1,1,2,1,1,1,4,4,0,5,3,10,3,4,2,0
1,158,123,46,2,3,1,1,1,2,2,9,4,5,0,3,9,8,1,4,0
1,197,93,30,3,3,3,2,1,2,1,0,3,4,2,6,3,4,7,9,0
2,162,122,57,1,3,1,2,1,1,2,7,5,8,7,7,2,3,6,4,0
1,196,113,55,2,2,2,2,2,1,2,2,4,8,8,3,0,3,1,8,0
1,141,64,42,1,2,2,1,2,2,3,6,4,9,1,6,5,5,4,9,0
1,158,116,34,1,1,2,2,2,1,1,3,1,5,10,6,5,0,1,3,0
1,196,129,35,3,2,1,3,1,1,2,1,9,4,3,6,8,2,4,8,0
2,135,64,16,1,3,1,3,2,2,1,7,10,4,4,9,1,2,8,2,0
1,152,54,13,2,1,2,1,2,1,3,2,5,9,4,10,4,0,4,1,0
2,182,60,48,3,1,3,1,1,1,2,1,8,2,7,7,7,9,7,5,0
2,189,57,10,3,2,3,2,1,2,1,2,9,4,9,5,3,9,7,1,0
1,194,88,37,1,1,2,1,1,1,2,8,7,5,4,6,1,0,9,9,0
2,198,95,24,2,2,1,3,1,2,1,3,4,6,5,3,2,2,8,3,0
2,167,88,29,3,2,3,1,1,1,3,1,0,3,8,6,3,5,6,4,0
1,155,55,40,1,1,2,1,1,2,1,10,4,6,8,9,3,3,5,5,0
2,138,121,10,2,2,1,3,1,1,2,0,2,8,6,0,0,10,3,7,0
2,197,120,44,1,2,2,2,1,1,2,5,0,7,10,3,6,5,2,3,0
1,151,74,11,3,2,1,3,1,2,2,5,0,5,8,2,2,3,9,8,0
2,193,120,29,2,2,2,2,2,1,2,3,3,5,10,6,2,4,2,6,0
2,148,42,25,3,2,3,3,2,1,1,3,8,4,9,2,10,7,4,1,0
1,167,51,49,1,2,3,3,2,1,3,4,10,6,9,4,6,7,3,1,0
1,193,80,37,2,1,1,3,2,1,2,2,7,2,1,7,10,7,3,3,0
2,180,78,28,1,1,2,2,1,2,2,3,10,4,3,3,6,3,6,10,0
2,191,60,18,2,3,1,2,1,1,1,7,8,2,9,2,1,7,1,6,0
2,197,55,43,2,3,3,3,1,1,3,0,5,9,6,5,6,7,2,4,0
2,171,57,59,3,2,2,1,2,1,2,5,1,5,10,6,6,6,3,0,0
1,151,98,46,1,3,2,1,1,1,3,6,0,3,7,8,6,3,0,8,0
2,178,81,39,2,1,3,1,2,1,1,10,3,6,6,0,6,0,9,6,0
1,198,80,34,2,3,3,3,2,2,2,2,7,5,8,4,9,0,7,4,0
2,196,69,55,3,1,3,2,2,2,3,1,9,2,7,5,4,8,8,5,0
1,177,126,26,2,2,3,2,2,1,2,1,6,6,0,0,4,2,4,8,0
2,191,86,58,3,1,3,1,2,2,1,9,9,6,6,1,5,10,2,6,0
2,138,96,40,1,1,3,1,2,1,3,7,2,2,7,2,6,2,0,1,0
2,197,70,19,2,3,3,3,2,1,2,3,8,6,8,5,0,5,6,0,0
1,196,43,27,2,3,3,3,2,1,3,0,9,5,1,2,0,4,3,0,0
1,156,46,16,2,2,2,2,2,2,3,8,0,0,6,6,3,8,7,0,0
1,197,99,51,3,1,3,3,2,2,2,8,1,10,2,7,2,8,10,2,0
1,143,105,40,2,3,2,1,1,1,2,6,6,5,8,7,4,9,10,7,0
2,170,116,20,3,1,3,2,1,1,2,7,3,9,5,1,6,9,7,5,0
1,197,127,38,2,3,1,3,2,1,1,0,4,10,1,10,0,5,1,6,0
2,170,72,31,1,3,3,3,2,1,3,7,3,1,3,2,0,6,2,3,0
2,142,64,48,3,2,2,1,2,2,2,6,2,4,10,5,4,2,0,5,0
2,197,112,43,2,3,3,2,1,1,1,7,0,1,0,10,4,0,10,8,0
2,151,73,43,2,2,3,3,1,1,3,6,9,9,8,9,1,2,4,3,0
2,164,41,48,1,1,2,1,1,2,2,2,7,4,2,8,10,6,4,4,0
1,175,59,30,2,3,3,1,1,1,3,10,0,2,2,8,5,3,8,6,0
2,150,102,37,3,1,3,1,2,2,1,8,1,1,4,2,9,3,6,0,0
2,192,77,25,1,3,2,2,2,2,3,6,6,8,10,7,4,1,2,2,0
1,166,71,57,1,2,2,3,1,2,3,5,7,2,7,10,10,5,6,5,0
2,183,110,40,3,3,1,1,2,1,2,10,7,8,9,6,5,7,3,1,0
2,172,101,12,1,1,1,2,1,2,2,3,1,9,10,2,10,1,4,8,0
2,182,88,24,2,1,2,1,2,1,2,6,10,3,10,8,5,4,4,6,0
1,191,122,42,1,3,1,2,1,1,3,10,6,9,7,10,4,0,4,7,0
2,137,86,56,3,1,3,1,1,1,1,10,9,4,5,10,7,9,4,6,0
1,139,96,58,1,2,2,1,1,1,1,4,8,4,10,2,8,4,7,1,0
2,137,86,55,3,2,3,1,1,2,3,9,3,3,8,0,10,9,9,1,0
1,145,100,48,2,2,3,2,1,1,3,9,1,3,8,5,7,10,7,3,0
1,152,75,16,2,3,3,2,1,2,2,6,6,0,4,0,8,10,1,8,0
1,141,67,52,3,2,3,1,2,2,3,2,2,1,4,6,7,5,9,9,0
1,169,89,48,3,1,2,1,2,2,2,2,6,9,8,2,5,4,5,9,0
2,170,70,56,2,3,1,3,1,2,2,9,2,4,9,2,4,6,5,9,0
2,173,63,52,2,3,2,2,2,2,2,7,9,9,7,4,1,4,5,8,0
1,166,114,45,2,3,3,2,2,2,3,1,1,6,6,8,6,0,5,2,0
1,199,119,41,2,1,2,1,1,1,3,3,4,5,9,7,8,1,6,6,0
2,180,71,33,2,1,2,1,1,1,2,10,0,4,9,4,6,9,5,0,0
2,135,82,24,3,2,2,3,2,2,3,7,8,7,3,8,2,10,2,2,0
1,195,96,18,3,1,3,2,2,2,3,1,4,8,9,8,3,1,3,2,0
2,193,40,23,3,2,3,1,1,1,3,6,6,0,2,2,6,1,8,3,0
1,147,126,54,2,1,1,2,2,1,3,1,10,8,4,9,0,6,6,10,0
2,146,78,42,3,2,3,2,2,1,1,10,4,6,3,2,8,9,3,4,0
2,163,91,12,2,2,1,1,2,1,1,8,1,0,7,8,3,10,1,10,0
2,187,49,18,3,2,2,3,2,2,1,0,0,6,4,10,7,9,10,5,0
1,137,83,48,3,2,2,1,1,2,2,0,10,9,10,2,4,6,5,3,0
1,175,53,10,2,1,1,1,2,1,1,3,9,6,4,9,1,4,8,5,0
2,162,89,26,1,1,1,3,1,2,3,1,6,8,6,8,3,7,10,0,0
2,186,46,18,3,1,1,1,2,2,3,1,0,0,3,5,3,3,4,1,0
1,135,81,35,1,2,3,1,2,1,3,7,4,2,9,4,2,5,2,4,0
1,184,127,42,3,1,1,3,2,2,2,2,1,2,1,4,5,6,0,2,0
2,191,101,30,1,1,3,2,2,2,2,9,10,1,7,5,4,3,0,9,0
1,186,124,38,1,3,2,1,2,2,3,0,10,8,7,0,6,4,2,7,0
1,185,50,53,1,3,2,3,2,2,3,0,2,7,6,7,10,2,3,6,0
2,175,60,57,1,1,3,3,2,1,1,9,7,6,9,1,0,9,4,0,0
1,144,69,52,2,3,3,2,1,2,2,10,8,0,1,2,8,2,1,7,0
2,177,89,39,1,2,2,2,1,2,3,0,2,2,4,9,10,0,7,1,0
2,137,124,23,2,2,1,2,1,1,1,1,10,5,2,0,1,5,10,2,0
2,155,48,49,1,1,1,1,1,2,2,10,6,0,7,4,3,3,6,5,0
2,181,63,53,3,3,3,3,2,1,3,8,7,10,2,10,8,6,1,8,0
1,181,65,10,3,1,1,2,1,1,2,1,9,2,9,8,5,2,9,1,0
1,184,45,48,2,1,3,2,2,2,1,6,4,3,6,10,5,7,8,7,0
1,172,84,25,3,3,1,2,1,1,3,8,9,2,4,4,8,0,4,10,0
1,153,99,20,2,1,3,2,1,2,3,10,10,5,10,10,5,9,1,6,1
2,173,56,10,3,2,2,1,2,2,3,7,9,3,4,6,6,10,4,7,0
2,137,90,45,1,2,2,2,2,2,3,4,10,8,7,4,4,10,10,3,0
1,192,113,40,3,3,3,1,1,2,2,0,1,5,8,2,7,8,1,0,0
2,179,120,42,3,3,1,3,2,1,2,3,0,8,2,2,4,10,6,3,0
2,158,86,37,1,3,3,1,1,2,2,5,9,8,6,0,9,2,0,10,0
2,156,112,29,2,3,1,2,2,2,3,7,0,4,1,10,10,0,3,5,0
2,170,91,49,3,3,1,1,1,2,1,1,4,8,8,5,1,8,4,4,0
1,189,73,52,2,2,2,3,2,2,2,2,2,6,5,6,4,0,0,10,0
1,185,129,30,3,2,3,1,2,2,3,0,3,10,5,1,1,7,5,9,0
2,180,53,40,3,2,2,1,1,2,2,2,10,9,0,2,0,8,3,0,0
2,171,75,31,2,1,1,3,2,2,3,5,5,9,4,3,3,5,0,7,0
1,188,72,41,3,1,1,2,2,1,2,0,7,8,7,4,2,8,1,8,0
1,183,47,17,2,2,2,2,1,1,3,10,10,3,2,6,3,1,7,6,0
2,173,103,15,3,2,2,2,1,2,2,2,2,1,6,6,4,7,6,10,0
2,135,46,30,1,2,2,1,2,2,3,4,7,2,7,6,6,8,10,0,0
1,180,47,26,2,2,3,3,2,1,1,8,2,5,1,3,10,5,1,1,0
1,140,66,40,2,2,2,1,2,1,1,4,1,0,4,9,8,6,9,5,0
2,161,75,43,3,1,3,1,1,2,1,4,2,6,7,9,4,9,6,7,0
1,192,77,28,2,3,1,2,1,1,3,3,10,2,9,6,5,2,9,9,0
1,171,46,33,1,3,3,2,2,1,1,2,2,6,7,6,9,9,7,6,0
2,176,68,56,2,2,3,1,1,2,3,8,9,1,9,2,5,5,7,5,0
1,144,120,55,3,3,1,3,2,1,1,10,8,3,10,3,8,7,1,7,0
1,189,101,22,1,2,2,1,2,1,1,9,7,1,10,4,4,9,7,10,0
1,161,56,52,1,3,3,3,2,2,1,2,3,3,1,6,2,8,1,7,0
2,157,107,48,2,1,3,2,2,2,3,2,10,7,0,3,4,0,0,6,0
2,167,40,59,1,3,1,3,1,1,3,7,2,3,8,3,4,5,8,8,0
2,186,125,33,1,1,2,3,1,2,3,3,3,10,0,1,3,2,3,7,0
1,144,51,31,1,3,3,2,2,2,2,4,8,8,3,9,3,1,3,8,0
2,180,129,29,2,1,3,2,2,2,3,3,5,6,3,10,6,8,4,5,0
1,161,84,29,1,1,3,2,2,2,1,0,5,3,6,3,8,2,7,0,0
1,197,44,32,2,3,3,3,2,2,2,8,3,1,5,4,1,8,8,5,0
2,143,54,13,3,3,3,3,1,2,2,7,0,3,5,2,3,0,0,3,0
2,150,125,30,3,2,1,3,2,2,1,0,0,10,1,7,7,4,1,1,0
1,162,45,32,3,1,1,2,2,2,2,1,6,5,1,8,0,4,7,1,0
2,162,70,14,3,3,1,2,1,2,1,1,2,10,10,5,3,7,0,0,0
2,135,42,29,2,1,3,3,1,2,1,2,0,0,5,9,9,7,7,7,0
1,147,68,18,1,3,1,1,2,1,1,10,2,4,3,7,9,1,5,2,0
2,160,118,49,3,2,3,2,2,2,3,3,10,5,10,7,3,6,0,2,0
1,169,66,21,2,1,3,1,1,2,1,3,1,2,9,8,1,9,7,6,0
1,138,122,49,3,2,3,1,1,2,3,2,2,8,0,6,1,1,1,2,0
1,189,115,20,2,1,1,1,1,1,3,0,0,10,5,1,4,3,6,9,0
2,159,114,26,1,3,1,1,1,2,3,2,3,10,0,8,3,3,4,2,0
2,170,110,17,3,3,3,1,1,1,3,4,1,8,6,10,8,5,9,1,0
2,152,128,41,1,1,1,2,2,1,1,6,0,1,8,6,4,8,6,6,0
1,145,61,14,2,1,3,2,1,1,1,4,9,3,10,5,0,8,0,7,1
1,150,46,44,3,2,1,2,1,2,3,5,0,4,4,10,0,5,4,10,0
2,164,121,32,3,2,1,3,2,2,2,7,10,9,3,4,3,5,0,9,0
2,157,40,39,2,2,2,3,1,2,1,7,7,5,8,10,0,0,0,7,0
1,158,89,21,1,3,1,3,1,1,1,0,8,7,6,7,7,8,9,5,0
2,141,54,19,3,1,1,2,2,2,2,2,9,2,8,6,8,5,1,8,0
2,172,50,45,2,2,2,3,2,2,2,4,8,6,3,5,5,2,3,1,0
1,143,74,11,1,3,3,1,1,1,2,6,9,7,0,9,9,4,5,9,0
2,154,93,29,3,2,3,3,1,1,3,8,9,4,10,1,6,8,0,3,0
1,195,78,16,1,3,3,2,2,1,1,8,0,4,4,10,2,8,0,7,0
1,190,52,15,1,2,1,3,1,2,1,5,7,5,3,0,6,2,8,9,0
2,163,62,35,2,3,2,2,1,1,2,0,10,6,2,5,10,5,7,7,0
2,198,122,49,3,1,3,3,1,2,1,8,6,4,6,0,8,9,1,9,0
1,137,95,15,3,1,3,2,2,2,3,7,4,7,6,8,8,3,3,8,0
2,166,90,57,2,1,3,2,2,2,2,4,5,9,7,5,8,1,9,1,0
1,160,64,22,1,3,1,2,1,2,2,3,1,9,8,1,9,7,5,10,0
2,192,111,49,1,2,1,3,2,1,3,6,7,4,8,1,7,1,8,6,0
2,185,67,25,1,2,2,2,2,2,3,1,1,5,6,7,3,5,4,10,0
1,172,74,33,2,2,3,1,2,2,2,10,9,6,7,3,5,0,3,1,0
2,160,115,37,2,3,2,3,1,1,3,4,3,5,3,3,8,6,10,0,0
2,191,109,41,2,1,3,2,1,1,3,1,3,6,5,5,8,10,2,8,0
1,181,89,21,2,3,3,3,1,2,1,9,1,2,8,7,1,6,8,4,0
1,180,118,33,1,1,3,2,2,2,2,3,4,5,8,5,2,1,6,5,0
2,173,67,56,2,3,1,1,2,1,3,5,8,2,7,10,7,0,4,3,0
2,198,68,30,2,3,1,1,1,2,2,6,8,3,10,5,5,10,10,8,0
2,158,85,23,3,3,3,3,2,1,1,0,3,2,0,6,9,1,0,5,0
2,144,48,14,1,2,2,3,1,1,2,6,9,2,10,6,10,4,6,3,0
2,139,43,31,1,3,1,2,1,1,3,2,0,10,10,10,8,10,10,9,0
1,182,55,20,2,2,1,2,2,1,3,10,8,6,4,9,8,8,7,7,0
2,184,69,21,2,1,2,2,1,1,3,5,1,4,5,3,5,8,3,1,0
1,143,70,42,2,3,1,2,2,2,2,9,8,3,1,1,0,4,4,2,0
2,185,96,13,3,2,1,1,1,1,1,5,10,2,6,9,10,0,8,1,0
1,149,119,39,3,2,1,3,1,2,2,7,5,1,5,4,1,1,1,4,0
1,159,53,15,2,1,1,1,1,2,3,5,5,6,0,5,2,3,2,4,0
2,184,111,41,2,2,3,1,2,1,3,1,3,1,4,7,7,8,1,3,0
1,170,100,55,2,1,3,3,2,1,2,7,10,9,2,10,3,4,4,6,0
2,197,45,55,3,3,1,3,1,1,1,2,4,0,4,0,0,0,6,2,0
1,161,91,35,3,3,1,2,1,1,3,3,4,9,5,4,9,5,4,6,0
1,149,91,49,3,1,1,3,2,2,2,0,3,2,0,10,7,3,8,9,0
1,183,89,29,3,3,1,1,1,1,3,5,1,6,2,7,9,5,0,10,0
2,199,108,53,3,2,1,1,2,2,3,3,5,2,1,3,2,8,8,5,0
1,155,115,45,1,1,2,2,1,2,1,1,9,10,2,5,4,4,3,8,0
2,139,78,26,3,3,1,3,2,1,1,6,1,6,2,5,5,6,7,1,0
1,161,104,35,1,2,1,1,1,1,2,10,2,6,0,7,5,1,5,8,0
1,186,78,32,3,2,3,3,1,2,3,8,3,2,8,9,10,8,6,9,0
2,190,64,28,2,1,1,3,2,2,1,5,1,4,6,7,6,1,10,1,0
1,164,81,53,3,2,1,1,1,1,3,1,5,9,2,5,8,7,4,3,0
1,179,79,39,1,3,3,1,1,2,3,10,8,2,3,2,3,5,9,6,0
1,150,41,50,1,3,2,2,2,1,1,7,0,8,9,4,4,2,8,8,0
1,141,91,54,1,3,1,1,2,1,2,8,6,1,9,10,6,1,0,1,0
2,137,86,46,2,3,3,1,2,1,2,4,2,8,2,1,5,10,7,6,0
2,136,67,49,3,3,2,3,1,1,3,10,7,6,8,9,10,7,9,4,0
2,176,50,56,3,2,1,1,2,2,3,4,6,6,1,6,0,4,0,6,0
2,190,128,20,2,1,1,1,1,1,1,4,3,0,1,8,5,1,10,1,0
2,143,77,48,3,1,2,3,2,1,2,7,9,9,3,9,2,8,5,0,0
1,171,55,41,3,1,3,3,2,2,3,1,9,7,7,3,3,0,7,4,0
2,194,83,31,2,2,3,2,2,1,2,8,3,6,5,7,0,3,10,9,0
2,189,44,15,1,2,1,3,2,1,1,9,1,10,1,1,3,10,1,9,0
1,198,71,37,3,3,3,1,1,2,3,6,9,10,2,9,6,1,3,7,0
2,154,92,48,3,1,1,2,1,1,1,4,9,6,6,3,10,7,7,4,0
2,152,52,11,3,2,2,2,1,2,1,4,6,3,10,0,9,5,3,4,0
2,176,110,34,1,1,2,3,2,1,2,4,7,8,8,4,3,6,0,8,0
2,181,118,13,3,1,2,3,2,2,3,2,9,5,1,8,10,8,5,1,0
2,147,94,53,2,3,1,1,2,1,1,6,2,8,2,7,0,3,8,4,0
2,192,122,18,3,3,3,3,1,1,1,5,0,0,8,7,0,5,9,5,0
1,141,95,54,2,3,2,3,2,2,2,10,7,2,2,0,0,5,4,7,0
1,159,107,10,3,1,2,2,2,2,2,4,3,3,7,0,4,7,1,3,0
1,184,42,43,3,1,1,2,2,1,1,10,5,0,0,2,5,1,9,5,0
2,152,98,57,3,3,2,3,1,2,2,10,10,9,3,5,0,3,9,5,0
1,197,83,42,2,2,1,1,2,2,1,8,1,1,8,7,3,1,2,2,0
2,153,60,26,2,1,3,2,2,1,3,1,4,0,10,10,4,8,8,8,0
1,139,107,12,3,1,3,1,2,1,1,0,3,7,6,3,5,3,7,5,0
2,146,90,38,3,3,2,1,1,1,1,9,6,2,1,4,10,3,4,10,0
2,175,44,11,3,3,2,1,2,2,1,4,6,1,4,5,9,10,4,6,0
1,170,42,18,3,1,2,1,1,2,1,1,7,4,9,5,2,2,8,6,0
1,184,125,42,2,3,1,2,2,2,2,10,9,7,10,0,7,1,1,6,0
2,138,81,44,2,3,1,1,1,2,1,8,5,3,5,9,9,0,9,7,0
1,155,109,42,1,3,3,3,1,1,2,6,4,8,9,2,0,9,9,0,0
1,187,120,31,3,1,1,3,1,1,2,10,10,3,0,6,8,4,7,9,0
2,151,41,53,2,3,3,2,1,2,2,4,0,6,6,0,10,6,4,7,0
2,193,59,40,3,2,2,3,1,2,3,2,8,3,10,1,8,4,0,1,0
1,151,44,35,1,3,3,3,1,1,1,5,8,2,7,10,0,6,4,5,0
2,137,112,31,3,3,1,1,1,2,1,6,0,4,8,1,4,10,3,8,0
1,176,118,59,1,3,3,1,2,1,3,9,5,3,6,4,1,6,4,2,0
2,167,115,46,2,2,1,3,2,2,2,0,9,6,8,5,2,8,0,1,0
2,190,108,22,2,3,2,3,1,1,3,5,3,3,4,7,10,0,3,5,0
1,168,69,28,2,1,3,3,1,1,3,8,1,5,7,4,4,5,4,7,0
2,182,71,27,1,2,3,2,1,2,1,1,7,7,5,4,5,9,1,10,0
2,157,45,19,1,1,1,3,1,2,2,1,9,6,2,7,6,5,5,8,0
1,179,40,46,2,1,3,1,1,2,3,5,4,3,5,3,1,4,4,2,0
1,170,59,12,1,2,1,2,2,1,2,3,6,6,6,7,6,7,4,6,0
1,190,119,14,1,1,2,3,2,2,1,10,10,10,1,4,0,0,1,4,0
1,177,106,17,3,3,1,2,1,2,2,0,9,5,6,6,3,8,5,10,0
2,196,46,35,3,1,1,1,2,2,2,5,8,2,3,0,6,10,0,4,0
1,139,42,38,3,2,2,1,2,1,1,0,2,10,6,7,6,4,2,4,0
1,150,70,58,3,2,2,3,2,1,1,3,9,4,4,3,0,8,1,7,0
2,163,47,51,3,2,2,3,1,2,1,8,6,7,4,2,1,6,3,4,0
2,148,120,23,1,1,2,2,1,1,2,3,5,1,7,5,8,3,5,9,0
1,160,101,32,2,2,1,1,2,2,3,10,5,4,6,4,6,7,7,2,0
2,148,54,10,2,3,1,3,1,2,3,5,6,8,4,4,4,1,9,8,0
2,199,51,27,1,2,2,3,1,1,1,3,7,7,1,9,6,5,5,2,0
1,192,125,32,2,2,2,3,1,2,1,0,1,0,8,1,5,8,6,10,0
1,142,55,19,3,3,3,1,1,2,2,6,10,5,4,3,9,6,2,6,0
2,185,74,49,2,3,3,2,1,2,1,1,0,1,3,2,8,8,9,3,0
2,142,90,10,3,2,1,1,1,2,3,5,7,7,6,7,7,6,4,2,0
2,198,49,46,2,2,3,1,1,1,3,6,2,4,7,9,8,0,5,1,0
2,178,56,47,1,3,1,3,1,1,3,5,3,0,7,5,9,0,1,9,0
1,150,108,45,1,3,3,3,1,2,3,7,9,3,5,3,1,10,10,3,0
1,188,94,20,2,3,2,3,2,2,1,9,3,7,5,2,8,5,1,1,0
2,135,56,26,3,1,3,3,1,2,1,7,10,4,8,1,9,4,8,10,0
2,136,41,48,2,1,1,1,1,1,2,6,9,3,9,6,7,7,7,6,0
2,198,99,13,1,3,1,3,2,1,1,8,8,7,1,10,0,3,9,0,0
2,159,63,16,2,2,3,1,2,2,3,0,4,2,1,9,7,0,7,10,0
2,181,110,23,3,2,2,2,2,2,1,2,2,2,2,5,2,5,8,10,0
1,147,64,30,2,3,1,1,1,1,1,8,5,4,9,6,4,9,5,7,0
2,191,118,59,3,2,3,1,1,2,3,2,4,2,4,1,2,5,9,7,0
2,149,78,20,3,1,1,3,2,1,1,3,5,10,9,7,4,3,3,6,0
2,143,95,49,1,2,3,2,2,2,1,4,5,4,2,9,1,10,7,7,0
2,183,94,12,3,2,1,3,1,1,3,1,8,4,1,9,0,4,8,8,0
1,158,86,48,3,2,1,2,1,1,2,9,8,0,1,0,4,7,3,8,0
2,147,113,58,2,1,1,2,2,1,1,8,6,10,1,0,8,3,9,9,0
1,149,80,38,3,2,3,2,2,1,1,3,6,6,3,9,8,2,4,1,0
1,190,110,44,3,3,3,2,2,2,3,6,7,9,4,8,9,5,7,1,0
2,144,122,26,1,2,1,1,2,2,1,3,5,2,4,0,9,8,0,1,0
